t0_feature_0,t0_feature_1,t0_feature_2,t0_feature_3,t0_feature_4,t0_feature_5,t0_feature_6,t0_feature_7,t0_feature_8,t0_feature_9,t0_feature_10,t0_feature_11,t0_feature_12,t0_feature_13,t0_feature_14,t0_feature_15,t0_feature_16,t0_feature_17,t0_feature_18,t0_feature_19,t0_feature_20,t0_feature_21,t0_feature_22,t0_feature_23,t0_feature_24,t0_feature_25,t0_feature_26,t1_feature_0,t1_feature_1,t1_feature_2,t1_feature_3,t1_feature_4,t1_feature_5,t1_feature_6,t1_feature_7,t1_feature_8,t1_feature_9,t1_feature_10,t1_feature_11,t1_feature_12,t1_feature_13,t1_feature_14,t1_feature_15,t1_feature_16,t1_feature_17,t1_feature_18,t1_feature_19,t1_feature_20,t1_feature_21,t1_feature_22,t1_feature_23,t1_feature_24,t1_feature_25,t1_feature_26,t2_feature_0,t2_feature_1,t2_feature_2,t2_feature_3,t2_feature_4,t2_feature_5,t2_feature_6,t2_feature_7,t2_feature_8,t2_feature_9,t2_feature_10,t2_feature_11,t2_feature_12,t2_feature_13,t2_feature_14,t2_feature_15,t2_feature_16,t2_feature_17,t2_feature_18,t2_feature_19,t2_feature_20,t2_feature_21,t2_feature_22,t2_feature_23,t2_feature_24,t2_feature_25,t2_feature_26,t3_feature_0,t3_feature_1,t3_feature_2,t3_feature_3,t3_feature_4,t3_feature_5,t3_feature_6,t3_feature_7,t3_feature_8,t3_feature_9,t3_feature_10,t3_feature_11,t3_feature_12,t3_feature_13,t3_feature_14,t3_feature_15,t3_feature_16,t3_feature_17,t3_feature_18,t3_feature_19,t3_feature_20,t3_feature_21,t3_feature_22,t3_feature_23,t3_feature_24,t3_feature_25,t3_feature_26,t4_feature_0,t4_feature_1,t4_feature_2,t4_feature_3,t4_feature_4,t4_feature_5,t4_feature_6,t4_feature_7,t4_feature_8,t4_feature_9,t4_feature_10,t4_feature_11,t4_feature_12,t4_feature_13,t4_feature_14,t4_feature_15,t4_feature_16,t4_feature_17,t4_feature_18,t4_feature_19,t4_feature_20,t4_feature_21,t4_feature_22,t4_feature_23,t4_feature_24,t4_feature_25,t4_feature_26,t5_feature_0,t5_feature_1,t5_feature_2,t5_feature_3,t5_feature_4,t5_feature_5,t5_feature_6,t5_feature_7,t5_feature_8,t5_feature_9,t5_feature_10,t5_feature_11,t5_feature_12,t5_feature_13,t5_feature_14,t5_feature_15,t5_feature_16,t5_feature_17,t5_feature_18,t5_feature_19,t5_feature_20,t5_feature_21,t5_feature_22,t5_feature_23,t5_feature_24,t5_feature_25,t5_feature_26,t6_feature_0,t6_feature_1,t6_feature_2,t6_feature_3,t6_feature_4,t6_feature_5,t6_feature_6,t6_feature_7,t6_feature_8,t6_feature_9,t6_feature_10,t6_feature_11,t6_feature_12,t6_feature_13,t6_feature_14,t6_feature_15,t6_feature_16,t6_feature_17,t6_feature_18,t6_feature_19,t6_feature_20,t6_feature_21,t6_feature_22,t6_feature_23,t6_feature_24,t6_feature_25,t6_feature_26,t7_feature_0,t7_feature_1,t7_feature_2,t7_feature_3,t7_feature_4,t7_feature_5,t7_feature_6,t7_feature_7,t7_feature_8,t7_feature_9,t7_feature_10,t7_feature_11,t7_feature_12,t7_feature_13,t7_feature_14,t7_feature_15,t7_feature_16,t7_feature_17,t7_feature_18,t7_feature_19,t7_feature_20,t7_feature_21,t7_feature_22,t7_feature_23,t7_feature_24,t7_feature_25,t7_feature_26,target_GDP,sample_id,time_length,n_features
4.93,2.8128057,23.498178,85.33101,297.6825,11.867614,8.731795,-90.35034,-71.57144,112.179726,-62.284714,2.879574,5.457565,-62.287228,5.806667,2.2813227,4.4666667,0.8666667,9.466666,0.0,2979457.0,0.75769997,4.470447,2.9,5.0,2017.0,3.0,6.366667,3.9921823,29.063696,-147.81685,-43.578148,11.979082,13.891474,48.197414,68.872665,99.320724,-80.93598,11.632269,14.509333,-80.93669,6.2033334,2.7748115,3.8666666,1.1666666,9.033334,0.0,5696712.5,1.3838059,9.80233,2.9,5.0,2017.0,4.0,4.6033335,2.2622833,26.32312,-82.27621,5.058955,21.976765,19.429136,1351.3826,111.83482,-90.19557,-50.41664,14.08301,15.992719,-50.417118,2.16,3.7724304,3.3,1.3666667,9.266666,0.0,5756435.0,1.4002573,9.162503,2.2,5.0,2018.0,1.0,2.6566668,1.0224437,11.374775,-905.12646,-122.52546,14.137024,15.718327,1190.1511,304.42065,12.971667,-17.703882,5.9813733,6.688836,-17.70512,6.11,2.660901,3.7,1.8666667,9.166667,0.0,1355588.4,0.111458875,0.31743252,1.5,5.0,2018.0,2.0,4.98,0.613899,3.7528439,854.7217,-82.81525,6.3060584,7.9474816,1002.21277,315.4897,9.892097,-3.7343972,2.838869,2.8987815,-3.7360313,5.7266665,1.3497511,2.6333334,2.2666667,8.866667,0.0,2378377.8,0.6234379,3.242331,1.3,5.0,2018.0,3.0,4.04,-0.90425,-11.38181,266.57867,26.732353,3.3284383,2.929266,97.92354,26.528627,-51.64569,5.9103494,0.39959314,-0.014175055,5.9082766,4.173333,0.70027655,1.7666667,1.9,8.8,0.0,5602281.5,1.3597028,9.252182,1.4,5.0,2018.0,4.0,5.28,1.3571436,-7.1099935,71.830505,67.81391,0.9954931,-4.1590433,12.066869,11.2125435,-3.6580129,9.750442,0.81368965,0.0937829,9.748573,3.7366667,-0.6984171,2.3,1.2,8.733334,0.0,5612070.5,1.3762408,8.766315,2.4,5.0,2019.0,1.0,5.5833335,1.625324,-2.6785975,54.974216,128.05083,0.7461065,-2.8673208,21.125484,17.087551,9.567454,-4.3038144,8.44825,8.172386,-4.3046255,2.95,-0.33547944,2.1666667,1.1333333,8.533334,0.0,1941003.0,0.54914576,2.1291118,2.7,5.0,2019.0,2.0,2.2,130,8,27
6.366667,3.9921823,29.063696,-147.81685,-43.578148,11.979082,13.891474,48.197414,68.872665,99.320724,-80.93598,11.632269,14.509333,-80.93669,6.2033334,2.7748115,3.8666666,1.1666666,9.033334,0.0,5696712.5,1.3838059,9.80233,2.9,5.0,2017.0,4.0,4.6033335,2.2622833,26.32312,-82.27621,5.058955,21.976765,19.429136,1351.3826,111.83482,-90.19557,-50.41664,14.08301,15.992719,-50.417118,2.16,3.7724304,3.3,1.3666667,9.266666,0.0,5756435.0,1.4002573,9.162503,2.2,5.0,2018.0,1.0,2.6566668,1.0224437,11.374775,-905.12646,-122.52546,14.137024,15.718327,1190.1511,304.42065,12.971667,-17.703882,5.9813733,6.688836,-17.70512,6.11,2.660901,3.7,1.8666667,9.166667,0.0,1355588.4,0.111458875,0.31743252,1.5,5.0,2018.0,2.0,4.98,0.613899,3.7528439,854.7217,-82.81525,6.3060584,7.9474816,1002.21277,315.4897,9.892097,-3.7343972,2.838869,2.8987815,-3.7360313,5.7266665,1.3497511,2.6333334,2.2666667,8.866667,0.0,2378377.8,0.6234379,3.242331,1.3,5.0,2018.0,3.0,4.04,-0.90425,-11.38181,266.57867,26.732353,3.3284383,2.929266,97.92354,26.528627,-51.64569,5.9103494,0.39959314,-0.014175055,5.9082766,4.173333,0.70027655,1.7666667,1.9,8.8,0.0,5602281.5,1.3597028,9.252182,1.4,5.0,2018.0,4.0,5.28,1.3571436,-7.1099935,71.830505,67.81391,0.9954931,-4.1590433,12.066869,11.2125435,-3.6580129,9.750442,0.81368965,0.0937829,9.748573,3.7366667,-0.6984171,2.3,1.2,8.733334,0.0,5612070.5,1.3762408,8.766315,2.4,5.0,2019.0,1.0,5.5833335,1.625324,-2.6785975,54.974216,128.05083,0.7461065,-2.8673208,21.125484,17.087551,9.567454,-4.3038144,8.44825,8.172386,-4.3046255,2.95,-0.33547944,2.1666667,1.1333333,8.533334,0.0,1941003.0,0.54914576,2.1291118,2.7,5.0,2019.0,2.0,2.82,0.26492032,-1.81105,-170.67577,238.62491,-2.1424243,-2.8483634,132.2523,91.689415,-89.35959,-3.0270815,8.570369,8.197139,-3.0265195,2.3066666,-1.1092973,2.2,1.0,8.2,0.0,2836232.2,0.72539353,2.8752916,2.2,5.0,2019.0,3.0,1.0,131,8,27
6.34,-0.56666666,4.2971206,49.276722,59.600533,3.870137,-3.2949524,-22.447502,-14.544189,180.35715,1.4966898,7.3037024,2.117507,1.4973749,-1.1666666,2.3878186,1.8233334,1.3428583,10.86667,3.6666667,4682102.0,1.9757987,6.776164,-0.4,16.0,2013.0,1.0,10.4,1.2333333,13.071651,-180.79044,24.106636,9.698945,6.900114,-44.36969,-39.022713,145.12195,-8.051387,6.286036,7.2973146,-8.048778,-1.0333333,2.4257407,3.8866668,0.5954587,10.9,3.0,46056.17,0.01951508,0.17288345,0.6,16.0,2013.0,2.0,13.72,4.2,20.192215,72.29008,51.069412,10.964424,6.180562,-4.641496,-5.74907,-51.42857,-9.736039,3.962004,7.3038664,-9.7339525,3.0333333,0.3476586,5.68,1.223826,10.5,2.5,500873.28,0.21500462,1.985379,1.3,16.0,2013.0,3.0,12.44,5.366667,25.31288,-44.91376,75.97528,8.425789,5.1878195,-29.316889,-24.868927,26.99115,-10.900523,0.19759479,6.380906,-10.899984,2.7,1.1950046,5.79,0.812414,10.23333,2.5,2802582.2,1.18775,8.468035,1.9,16.0,2013.0,4.0,13.153334,5.8333335,20.397106,-28.703459,-67.79829,10.202284,12.918519,30.438843,29.723127,24.840765,-17.941322,0.47104546,10.397921,-17.940702,7.233333,2.1307344,1.0466666,0.75656736,10.16667,2.5,3522668.0,1.4928675,7.4764805,3.4,16.0,2014.0,1.0,14.006667,3.1333334,22.653498,-76.26841,-63.652218,8.825863,12.04844,10.311903,33.860046,217.91045,-17.945265,6.7937813,13.254984,-17.945135,10.7,3.4225385,0.32,0.32275432,9.466666,2.5,333326.16,0.14069138,0.90136707,3.7,16.0,2014.0,2.0,3.9466667,1.5666667,6.297195,-80.25712,-77.56701,4.646498,7.2379026,14.347984,16.684607,205.88235,-1.5198362,0.14725164,0.96234983,-1.5203902,5.9666667,2.367303,0.0,-0.241871,8.733334,2.5,884932.4,0.37365437,2.6000803,3.8,16.0,2014.0,3.0,-0.7033333,2.5666666,-12.543264,99.29713,106.913185,-1.2250583,-2.1511283,-5.798658,-4.466155,4.181185,10.456512,-3.6344912,-7.743617,10.456355,7.233333,-1.6550106,2.0966666,-0.61778164,8.466666,2.0,3033285.0,1.3001022,6.3666487,4.1,16.0,2014.0,4.0,4.4,132,8,27
10.4,1.2333333,13.071651,-180.79044,24.106636,9.698945,6.900114,-44.36969,-39.022713,145.12195,-8.051387,6.286036,7.2973146,-8.048778,-1.0333333,2.4257407,3.8866668,0.5954587,10.9,3.0,46056.17,0.01951508,0.17288345,0.6,16.0,2013.0,2.0,13.72,4.2,20.192215,72.29008,51.069412,10.964424,6.180562,-4.641496,-5.74907,-51.42857,-9.736039,3.962004,7.3038664,-9.7339525,3.0333333,0.3476586,5.68,1.223826,10.5,2.5,500873.28,0.21500462,1.985379,1.3,16.0,2013.0,3.0,12.44,5.366667,25.31288,-44.91376,75.97528,8.425789,5.1878195,-29.316889,-24.868927,26.99115,-10.900523,0.19759479,6.380906,-10.899984,2.7,1.1950046,5.79,0.812414,10.23333,2.5,2802582.2,1.18775,8.468035,1.9,16.0,2013.0,4.0,13.153334,5.8333335,20.397106,-28.703459,-67.79829,10.202284,12.918519,30.438843,29.723127,24.840765,-17.941322,0.47104546,10.397921,-17.940702,7.233333,2.1307344,1.0466666,0.75656736,10.16667,2.5,3522668.0,1.4928675,7.4764805,3.4,16.0,2014.0,1.0,14.006667,3.1333334,22.653498,-76.26841,-63.652218,8.825863,12.04844,10.311903,33.860046,217.91045,-17.945265,6.7937813,13.254984,-17.945135,10.7,3.4225385,0.32,0.32275432,9.466666,2.5,333326.16,0.14069138,0.90136707,3.7,16.0,2014.0,2.0,3.9466667,1.5666667,6.297195,-80.25712,-77.56701,4.646498,7.2379026,14.347984,16.684607,205.88235,-1.5198362,0.14725164,0.96234983,-1.5203902,5.9666667,2.367303,0.0,-0.241871,8.733334,2.5,884932.4,0.37365437,2.6000803,3.8,16.0,2014.0,3.0,-0.7033333,2.5666666,-12.543264,99.29713,106.913185,-1.2250583,-2.1511283,-5.798658,-4.466155,4.181185,10.456512,-3.6344912,-7.743617,10.456355,7.233333,-1.6550106,2.0966666,-0.61778164,8.466666,2.0,3033285.0,1.3001022,6.3666487,4.1,16.0,2014.0,4.0,-10.396667,5.266667,-19.048405,79.09315,64.172066,-10.795808,-14.536445,13.743736,12.241055,1.5306122,19.452522,-6.960208,-14.546135,19.452564,4.0333333,-4.222798,7.7966666,-1.2067367,8.266666,1.8333334,3332754.5,1.4065651,9.71019,4.4,16.0,2015.0,1.0,3.9,133,8,27
13.72,4.2,20.192215,72.29008,51.069412,10.964424,6.180562,-4.641496,-5.74907,-51.42857,-9.736039,3.962004,7.3038664,-9.7339525,3.0333333,0.3476586,5.68,1.223826,10.5,2.5,500873.28,0.21500462,1.985379,1.3,16.0,2013.0,3.0,12.44,5.366667,25.31288,-44.91376,75.97528,8.425789,5.1878195,-29.316889,-24.868927,26.99115,-10.900523,0.19759479,6.380906,-10.899984,2.7,1.1950046,5.79,0.812414,10.23333,2.5,2802582.2,1.18775,8.468035,1.9,16.0,2013.0,4.0,13.153334,5.8333335,20.397106,-28.703459,-67.79829,10.202284,12.918519,30.438843,29.723127,24.840765,-17.941322,0.47104546,10.397921,-17.940702,7.233333,2.1307344,1.0466666,0.75656736,10.16667,2.5,3522668.0,1.4928675,7.4764805,3.4,16.0,2014.0,1.0,14.006667,3.1333334,22.653498,-76.26841,-63.652218,8.825863,12.04844,10.311903,33.860046,217.91045,-17.945265,6.7937813,13.254984,-17.945135,10.7,3.4225385,0.32,0.32275432,9.466666,2.5,333326.16,0.14069138,0.90136707,3.7,16.0,2014.0,2.0,3.9466667,1.5666667,6.297195,-80.25712,-77.56701,4.646498,7.2379026,14.347984,16.684607,205.88235,-1.5198362,0.14725164,0.96234983,-1.5203902,5.9666667,2.367303,0.0,-0.241871,8.733334,2.5,884932.4,0.37365437,2.6000803,3.8,16.0,2014.0,3.0,-0.7033333,2.5666666,-12.543264,99.29713,106.913185,-1.2250583,-2.1511283,-5.798658,-4.466155,4.181185,10.456512,-3.6344912,-7.743617,10.456355,7.233333,-1.6550106,2.0966666,-0.61778164,8.466666,2.0,3033285.0,1.3001022,6.3666487,4.1,16.0,2014.0,4.0,-10.396667,5.266667,-19.048405,79.09315,64.172066,-10.795808,-14.536445,13.743736,12.241055,1.5306122,19.452522,-6.960208,-14.546135,19.452564,4.0333333,-4.222798,7.7966666,-1.2067367,8.266666,1.8333334,3332754.5,1.4065651,9.71019,4.4,16.0,2015.0,1.0,-12.173333,4.133333,-14.432858,92.200554,62.490486,-12.73767,-17.008848,14.079631,-4.089376,-53.36463,18.676603,-5.614024,-13.496854,18.67672,6.1,-3.0756545,7.9766665,-0.7506563,7.733333,1.5,0.0,0.0,0.0,3.9,16.0,2015.0,2.0,4.4,134,8,27
12.44,5.366667,25.31288,-44.91376,75.97528,8.425789,5.1878195,-29.316889,-24.868927,26.99115,-10.900523,0.19759479,6.380906,-10.899984,2.7,1.1950046,5.79,0.812414,10.23333,2.5,2802582.2,1.18775,8.468035,1.9,16.0,2013.0,4.0,13.153334,5.8333335,20.397106,-28.703459,-67.79829,10.202284,12.918519,30.438843,29.723127,24.840765,-17.941322,0.47104546,10.397921,-17.940702,7.233333,2.1307344,1.0466666,0.75656736,10.16667,2.5,3522668.0,1.4928675,7.4764805,3.4,16.0,2014.0,1.0,14.006667,3.1333334,22.653498,-76.26841,-63.652218,8.825863,12.04844,10.311903,33.860046,217.91045,-17.945265,6.7937813,13.254984,-17.945135,10.7,3.4225385,0.32,0.32275432,9.466666,2.5,333326.16,0.14069138,0.90136707,3.7,16.0,2014.0,2.0,3.9466667,1.5666667,6.297195,-80.25712,-77.56701,4.646498,7.2379026,14.347984,16.684607,205.88235,-1.5198362,0.14725164,0.96234983,-1.5203902,5.9666667,2.367303,0.0,-0.241871,8.733334,2.5,884932.4,0.37365437,2.6000803,3.8,16.0,2014.0,3.0,-0.7033333,2.5666666,-12.543264,99.29713,106.913185,-1.2250583,-2.1511283,-5.798658,-4.466155,4.181185,10.456512,-3.6344912,-7.743617,10.456355,7.233333,-1.6550106,2.0966666,-0.61778164,8.466666,2.0,3033285.0,1.3001022,6.3666487,4.1,16.0,2014.0,4.0,-10.396667,5.266667,-19.048405,79.09315,64.172066,-10.795808,-14.536445,13.743736,12.241055,1.5306122,19.452522,-6.960208,-14.546135,19.452564,4.0333333,-4.222798,7.7966666,-1.2067367,8.266666,1.8333334,3332754.5,1.4065651,9.71019,4.4,16.0,2015.0,1.0,-12.173333,4.133333,-14.432858,92.200554,62.490486,-12.73767,-17.008848,14.079631,-4.089376,-53.36463,18.676603,-5.614024,-13.496854,18.67672,6.1,-3.0756545,7.9766665,-0.7506563,7.733333,1.5,0.0,0.0,0.0,3.9,16.0,2015.0,2.0,-9.123333,3.6333334,-18.056446,187.8757,21.73711,-11.541868,-12.141793,78.52605,76.16851,4.8076925,15.864665,-2.2196786,-10.349421,15.864155,7.5,-2.9090574,4.0666666,-0.75425464,7.5,1.5,816032.06,0.35337597,2.331875,4.4,16.0,2015.0,3.0,4.4,135,8,27
13.153334,5.8333335,20.397106,-28.703459,-67.79829,10.202284,12.918519,30.438843,29.723127,24.840765,-17.941322,0.47104546,10.397921,-17.940702,7.233333,2.1307344,1.0466666,0.75656736,10.16667,2.5,3522668.0,1.4928675,7.4764805,3.4,16.0,2014.0,1.0,14.006667,3.1333334,22.653498,-76.26841,-63.652218,8.825863,12.04844,10.311903,33.860046,217.91045,-17.945265,6.7937813,13.254984,-17.945135,10.7,3.4225385,0.32,0.32275432,9.466666,2.5,333326.16,0.14069138,0.90136707,3.7,16.0,2014.0,2.0,3.9466667,1.5666667,6.297195,-80.25712,-77.56701,4.646498,7.2379026,14.347984,16.684607,205.88235,-1.5198362,0.14725164,0.96234983,-1.5203902,5.9666667,2.367303,0.0,-0.241871,8.733334,2.5,884932.4,0.37365437,2.6000803,3.8,16.0,2014.0,3.0,-0.7033333,2.5666666,-12.543264,99.29713,106.913185,-1.2250583,-2.1511283,-5.798658,-4.466155,4.181185,10.456512,-3.6344912,-7.743617,10.456355,7.233333,-1.6550106,2.0966666,-0.61778164,8.466666,2.0,3033285.0,1.3001022,6.3666487,4.1,16.0,2014.0,4.0,-10.396667,5.266667,-19.048405,79.09315,64.172066,-10.795808,-14.536445,13.743736,12.241055,1.5306122,19.452522,-6.960208,-14.546135,19.452564,4.0333333,-4.222798,7.7966666,-1.2067367,8.266666,1.8333334,3332754.5,1.4065651,9.71019,4.4,16.0,2015.0,1.0,-12.173333,4.133333,-14.432858,92.200554,62.490486,-12.73767,-17.008848,14.079631,-4.089376,-53.36463,18.676603,-5.614024,-13.496854,18.67672,6.1,-3.0756545,7.9766665,-0.7506563,7.733333,1.5,0.0,0.0,0.0,3.9,16.0,2015.0,2.0,-9.123333,3.6333334,-18.056446,187.8757,21.73711,-11.541868,-12.141793,78.52605,76.16851,4.8076925,15.864665,-2.2196786,-10.349421,15.864155,7.5,-2.9090574,4.0666666,-0.75425464,7.5,1.5,816032.06,0.35337597,2.331875,4.4,16.0,2015.0,3.0,-5.903333,4.9666667,-22.411144,-38.2815,3360.465,-6.3552127,-8.439511,-8.91992,-1.9235451,39.130436,16.1897,0.36316746,-9.31352,16.189564,3.5,-3.046053,6.1,-0.7835827,7.166667,1.5,2447661.8,1.0434202,8.581217,4.4,16.0,2015.0,4.0,2.5,136,8,27
14.006667,3.1333334,22.653498,-76.26841,-63.652218,8.825863,12.04844,10.311903,33.860046,217.91045,-17.945265,6.7937813,13.254984,-17.945135,10.7,3.4225385,0.32,0.32275432,9.466666,2.5,333326.16,0.14069138,0.90136707,3.7,16.0,2014.0,2.0,3.9466667,1.5666667,6.297195,-80.25712,-77.56701,4.646498,7.2379026,14.347984,16.684607,205.88235,-1.5198362,0.14725164,0.96234983,-1.5203902,5.9666667,2.367303,0.0,-0.241871,8.733334,2.5,884932.4,0.37365437,2.6000803,3.8,16.0,2014.0,3.0,-0.7033333,2.5666666,-12.543264,99.29713,106.913185,-1.2250583,-2.1511283,-5.798658,-4.466155,4.181185,10.456512,-3.6344912,-7.743617,10.456355,7.233333,-1.6550106,2.0966666,-0.61778164,8.466666,2.0,3033285.0,1.3001022,6.3666487,4.1,16.0,2014.0,4.0,-10.396667,5.266667,-19.048405,79.09315,64.172066,-10.795808,-14.536445,13.743736,12.241055,1.5306122,19.452522,-6.960208,-14.546135,19.452564,4.0333333,-4.222798,7.7966666,-1.2067367,8.266666,1.8333334,3332754.5,1.4065651,9.71019,4.4,16.0,2015.0,1.0,-12.173333,4.133333,-14.432858,92.200554,62.490486,-12.73767,-17.008848,14.079631,-4.089376,-53.36463,18.676603,-5.614024,-13.496854,18.67672,6.1,-3.0756545,7.9766665,-0.7506563,7.733333,1.5,0.0,0.0,0.0,3.9,16.0,2015.0,2.0,-9.123333,3.6333334,-18.056446,187.8757,21.73711,-11.541868,-12.141793,78.52605,76.16851,4.8076925,15.864665,-2.2196786,-10.349421,15.864155,7.5,-2.9090574,4.0666666,-0.75425464,7.5,1.5,816032.06,0.35337597,2.331875,4.4,16.0,2015.0,3.0,-5.903333,4.9666667,-22.411144,-38.2815,3360.465,-6.3552127,-8.439511,-8.91992,-1.9235451,39.130436,16.1897,0.36316746,-9.31352,16.189564,3.5,-3.046053,6.1,-0.7835827,7.166667,1.5,2447661.8,1.0434202,8.581217,4.4,16.0,2015.0,4.0,-1.4133333,2.5,-18.786106,-120.90285,46.05263,1.0056255,-0.37690264,-59.156704,-50.782997,16.080402,1.9996898,9.863905,3.0787418,1.9990649,1.6,-2.4078302,4.6966667,-1.0043217,6.666667,1.5,3499373.2,1.5180734,8.54922,2.5,16.0,2016.0,1.0,3.4,137,8,27
3.9466667,1.5666667,6.297195,-80.25712,-77.56701,4.646498,7.2379026,14.347984,16.684607,205.88235,-1.5198362,0.14725164,0.96234983,-1.5203902,5.9666667,2.367303,0.0,-0.241871,8.733334,2.5,884932.4,0.37365437,2.6000803,3.8,16.0,2014.0,3.0,-0.7033333,2.5666666,-12.543264,99.29713,106.913185,-1.2250583,-2.1511283,-5.798658,-4.466155,4.181185,10.456512,-3.6344912,-7.743617,10.456355,7.233333,-1.6550106,2.0966666,-0.61778164,8.466666,2.0,3033285.0,1.3001022,6.3666487,4.1,16.0,2014.0,4.0,-10.396667,5.266667,-19.048405,79.09315,64.172066,-10.795808,-14.536445,13.743736,12.241055,1.5306122,19.452522,-6.960208,-14.546135,19.452564,4.0333333,-4.222798,7.7966666,-1.2067367,8.266666,1.8333334,3332754.5,1.4065651,9.71019,4.4,16.0,2015.0,1.0,-12.173333,4.133333,-14.432858,92.200554,62.490486,-12.73767,-17.008848,14.079631,-4.089376,-53.36463,18.676603,-5.614024,-13.496854,18.67672,6.1,-3.0756545,7.9766665,-0.7506563,7.733333,1.5,0.0,0.0,0.0,3.9,16.0,2015.0,2.0,-9.123333,3.6333334,-18.056446,187.8757,21.73711,-11.541868,-12.141793,78.52605,76.16851,4.8076925,15.864665,-2.2196786,-10.349421,15.864155,7.5,-2.9090574,4.0666666,-0.75425464,7.5,1.5,816032.06,0.35337597,2.331875,4.4,16.0,2015.0,3.0,-5.903333,4.9666667,-22.411144,-38.2815,3360.465,-6.3552127,-8.439511,-8.91992,-1.9235451,39.130436,16.1897,0.36316746,-9.31352,16.189564,3.5,-3.046053,6.1,-0.7835827,7.166667,1.5,2447661.8,1.0434202,8.581217,4.4,16.0,2015.0,4.0,-1.4133333,2.5,-18.786106,-120.90285,46.05263,1.0056255,-0.37690264,-59.156704,-50.782997,16.080402,1.9996898,9.863905,3.0787418,1.9990649,1.6,-2.4078302,4.6966667,-1.0043217,6.666667,1.5,3499373.2,1.5180734,8.54922,2.5,16.0,2016.0,1.0,5.4966664,4.4,-22.6868,585.9524,115.86851,7.481979,2.6958933,-12.089024,-11.296703,-6.0402684,9.707129,9.437253,-1.4221855,9.707434,0.8,-3.8870492,5.886667,-1.0264723,6.366667,1.5,333458.38,0.14227316,1.1413777,3.4,16.0,2016.0,2.0,2.7,138,8,27
-0.7033333,2.5666666,-12.543264,99.29713,106.913185,-1.2250583,-2.1511283,-5.798658,-4.466155,4.181185,10.456512,-3.6344912,-7.743617,10.456355,7.233333,-1.6550106,2.0966666,-0.61778164,8.466666,2.0,3033285.0,1.3001022,6.3666487,4.1,16.0,2014.0,4.0,-10.396667,5.266667,-19.048405,79.09315,64.172066,-10.795808,-14.536445,13.743736,12.241055,1.5306122,19.452522,-6.960208,-14.546135,19.452564,4.0333333,-4.222798,7.7966666,-1.2067367,8.266666,1.8333334,3332754.5,1.4065651,9.71019,4.4,16.0,2015.0,1.0,-12.173333,4.133333,-14.432858,92.200554,62.490486,-12.73767,-17.008848,14.079631,-4.089376,-53.36463,18.676603,-5.614024,-13.496854,18.67672,6.1,-3.0756545,7.9766665,-0.7506563,7.733333,1.5,0.0,0.0,0.0,3.9,16.0,2015.0,2.0,-9.123333,3.6333334,-18.056446,187.8757,21.73711,-11.541868,-12.141793,78.52605,76.16851,4.8076925,15.864665,-2.2196786,-10.349421,15.864155,7.5,-2.9090574,4.0666666,-0.75425464,7.5,1.5,816032.06,0.35337597,2.331875,4.4,16.0,2015.0,3.0,-5.903333,4.9666667,-22.411144,-38.2815,3360.465,-6.3552127,-8.439511,-8.91992,-1.9235451,39.130436,16.1897,0.36316746,-9.31352,16.189564,3.5,-3.046053,6.1,-0.7835827,7.166667,1.5,2447661.8,1.0434202,8.581217,4.4,16.0,2015.0,4.0,-1.4133333,2.5,-18.786106,-120.90285,46.05263,1.0056255,-0.37690264,-59.156704,-50.782997,16.080402,1.9996898,9.863905,3.0787418,1.9990649,1.6,-2.4078302,4.6966667,-1.0043217,6.666667,1.5,3499373.2,1.5180734,8.54922,2.5,16.0,2016.0,1.0,5.4966664,4.4,-22.6868,585.9524,115.86851,7.481979,2.6958933,-12.089024,-11.296703,-6.0402684,9.707129,9.437253,-1.4221855,9.707434,0.8,-3.8870492,5.886667,-1.0264723,6.366667,1.5,333458.38,0.14227316,1.1413777,3.4,16.0,2016.0,2.0,2.4466667,3.0,-11.924211,-258.029,-52.72997,2.759266,5.3785853,-89.05694,-88.60185,-65.13761,3.186137,9.568443,2.4343407,3.1861095,0.8666667,-2.0690744,7.1666665,-0.8677007,6.2,1.5,885808.6,0.40105465,2.1873834,2.7,16.0,2016.0,3.0,3.8,139,8,27
